machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Gemma-3-1B,Q3_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,2,64,4.2,8.388293554752668e-06,30.2,22.4,15.2,5.55
Pi5,Gemma-3-1B,Q3_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,3,64,4.24,8.53143001209915e-06,30.7,23.5,16.0,5.68
Pi5,Gemma-3-1B,Q3_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,1,22,1.7,4.1961404407519566e-06,15.1,9.4,6.7,5.93
Pi5,Gemma-3-1B,Q3_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,2,22,1.73,4.358364846865938e-06,15.7,9.5,6.8,5.97
Pi5,Gemma-3-1B,Q3_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,3,22,1.81,4.398852360994724e-06,15.8,9.2,6.4,5.49
Pi5,Gemma-3-1B,Q3_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,1,64,4.27,8.62548311947887e-06,31.1,23.4,16.0,5.61
Pi5,Gemma-3-1B,Q3_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,2,64,4.25,8.546696331061655e-06,30.8,23.1,15.8,5.67
Pi5,Gemma-3-1B,Q3_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,3,64,4.24,8.516849845615888e-06,30.7,23.0,15.8,5.65
Pi5,Gemma-3-1B,Q3_K_M,Does cognitive empathy exist?,court,29,256,1,256,15.98,3.013640795648466e-05,108.5,88.4,59.7,5.54
Pi5,Gemma-3-1B,Q3_K_M,Does cognitive empathy exist?,court,29,256,2,256,16.06,3.0066489185017672e-05,108.2,88.9,60.2,5.54
Pi5,Gemma-3-1B,Q3_K_M,Does cognitive empathy exist?,court,29,256,3,256,15.97,3.0075145252880832e-05,108.3,88.7,60.4,5.6
Pi5,Gemma-3-1B,Q3_K_M,Generate a movie review,court,23,256,1,256,15.9,2.988138457423922e-05,107.6,88.6,60.0,5.61
Pi5,Gemma-3-1B,Q3_K_M,Generate a movie review,court,23,256,2,256,15.89,2.978613175215909e-05,107.2,88.4,60.1,5.6
Pi5,Gemma-3-1B,Q3_K_M,Generate a movie review,court,23,256,3,256,15.89,3.000065743972615e-05,108.0,89.2,60.7,5.65
Pi5,Gemma-3-1B,Q3_K_M,Identify popular dishes in Mexico.,court,34,256,1,256,15.99,3.053405015448652e-05,109.9,90.2,61.7,5.69
Pi5,Gemma-3-1B,Q3_K_M,Identify popular dishes in Mexico.,court,34,256,2,256,16.06,3.0396725929856894e-05,109.4,90.5,61.7,5.69
Pi5,Gemma-3-1B,Q3_K_M,Identify popular dishes in Mexico.,court,34,256,3,256,15.93,2.991665124259723e-05,107.7,89.7,61.4,5.64
Pi5,Gemma-3-1B,Q3_K_M,What is unique about a hyperbole?,court,33,256,1,169,10.6,2.0899331859574225e-05,75.2,58.7,39.8,5.6
Pi5,Gemma-3-1B,Q3_K_M,What is unique about a hyperbole?,court,33,256,2,169,10.59,2.066398469860954e-05,74.4,59.5,40.7,5.63
Pi5,Gemma-3-1B,Q3_K_M,What is unique about a hyperbole?,court,33,256,3,169,10.58,2.0646666363027744e-05,74.3,58.2,39.4,5.57
Pi5,Gemma-3-1B,Q3_K_M,Write an emergency response plan,court,32,256,1,256,15.9,2.9811276335051338e-05,107.3,89.4,61.0,5.63
Pi5,Gemma-3-1B,Q3_K_M,Write an emergency response plan,court,32,256,2,256,15.92,3.003268208915104e-05,108.1,87.4,58.7,5.55
Pi5,Gemma-3-1B,Q3_K_M,Write an emergency response plan,court,32,256,3,256,15.89,2.987301689705252e-05,107.5,86.8,58.5,5.48
Pi5,Gemma-3-1B,Q3_K_M,Generate a quiz about physics.,court,30,256,1,256,16.06,3.0204343420597614e-05,108.7,88.2,59.3,5.5
Pi5,Gemma-3-1B,Q3_K_M,Generate a quiz about physics.,court,30,256,2,256,15.98,3.0039251872926587e-05,108.1,87.8,59.1,5.54
Pi5,Gemma-3-1B,Q3_K_M,Generate a quiz about physics.,court,30,256,3,256,15.93,2.9995043241699274e-05,108.0,86.4,58.3,5.49
Pi5,Gemma-3-1B,Q3_K_M,Develop a metaphor for hope.,court,28,256,1,256,15.95,3.007996693277741e-05,108.3,88.4,59.9,5.6
Pi5,Gemma-3-1B,Q3_K_M,Develop a metaphor for hope.,court,28,256,2,256,15.98,3.04622897010925e-05,109.7,90.0,61.3,5.68
Pi5,Gemma-3-1B,Q3_K_M,Develop a metaphor for hope.,court,28,256,3,256,15.92,2.999357132562872e-05,108.0,88.3,59.7,5.56
Pi5,Gemma-3-1B,Q3_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,1,256,16.09,3.1074151896703726e-05,111.9,88.0,59.1,5.5
Pi5,Gemma-3-1B,Q3_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,2,256,15.95,2.9912633414665592e-05,107.7,88.6,59.9,5.57
Pi5,Gemma-3-1B,Q3_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,3,256,15.97,3.0082479898339787e-05,108.3,88.3,60.1,5.6
Pi5,Gemma-3-1B,Q3_K_M,Describe the primary colors.,court,28,256,1,256,15.9,2.9715691777046955e-05,107.0,88.5,59.8,5.61
Pi5,Gemma-3-1B,Q3_K_M,Describe the primary colors.,court,28,256,2,256,15.89,2.9819783163102054e-05,107.4,86.9,58.9,5.54
Pi5,Gemma-3-1B,Q3_K_M,Describe the primary colors.,court,28,256,3,256,15.89,2.971445015892269e-05,107.0,87.5,59.0,5.54
Pi5,Gemma-3-1B,Q3_K_M,Name two first aid treatments for a cut.,court,40,256,1,125,7.89,1.5648553272377172e-05,56.3,43.7,29.8,5.63
Pi5,Gemma-3-1B,Q3_K_M,Name two first aid treatments for a cut.,court,40,256,2,125,7.98,1.688778674414423e-05,60.8,42.5,28.7,5.47
Pi5,Gemma-3-1B,Q3_K_M,Name two first aid treatments for a cut.,court,40,256,3,125,7.87,1.5644118906945526e-05,56.3,44.2,30.1,5.68
Pi5,Gemma-3-1B,Q3_K_M,Write one sentence about handwashing.,court,37,256,1,37,2.39,5.245693408065847e-06,18.9,12.6,8.5,5.57
Pi5,Gemma-3-1B,Q3_K_M,Write one sentence about handwashing.,court,37,256,2,37,2.41,5.328541979585925e-06,19.2,11.8,7.8,5.22
Pi5,Gemma-3-1B,Q3_K_M,Write one sentence about handwashing.,court,37,256,3,37,2.42,5.4210462089213476e-06,19.5,13.0,8.7,5.51
Pi5,Gemma-3-1B,Q3_K_M,Who is Samantha Andrews?,court,24,256,1,256,15.92,3.0011412351467084e-05,108.0,88.5,60.1,5.59
Pi5,Gemma-3-1B,Q3_K_M,Who is Samantha Andrews?,court,24,256,2,256,15.92,2.9985561977244815e-05,107.9,88.0,59.5,5.59
Pi5,Gemma-3-1B,Q3_K_M,Who is Samantha Andrews?,court,24,256,3,256,15.99,2.9998567565077635e-05,108.0,88.1,59.7,5.55
Pi5,Gemma-3-1B,Q3_K_M,What year did WW2 start?,court,24,256,1,26,1.74,4.291705729461364e-06,15.5,9.5,6.5,5.63
Pi5,Gemma-3-1B,Q3_K_M,What year did WW2 start?,court,24,256,2,26,1.75,4.4660266424890785e-06,16.1,8.8,6.0,5.57
Pi5,Gemma-3-1B,Q3_K_M,What year did WW2 start?,court,24,256,3,26,1.74,4.27763934029266e-06,15.4,8.8,5.9,5.55
Pi5,Gemma-3-1B,Q3_K_M,Give 10 features of the sun.,court,28,256,1,235,14.85,2.9177598161941703e-05,105.0,81.6,55.4,5.58
Pi5,Gemma-3-1B,Q3_K_M,Give 10 features of the sun.,court,28,256,2,235,14.68,2.8059938513719116e-05,101.0,81.5,55.2,5.6
Pi5,Gemma-3-1B,Q3_K_M,Give 10 features of the sun.,court,28,256,3,235,14.68,2.8232138407893724e-05,101.6,79.7,53.6,5.49
Pi5,Gemma-3-1B,Q3_K_M,Write a mock newspaper headline.,court,32,256,1,256,15.9,2.994019372267142e-05,107.8,87.6,59.2,5.56
Pi5,Gemma-3-1B,Q3_K_M,Write a mock newspaper headline.,court,32,256,2,256,15.9,2.986841298616466e-05,107.5,88.6,59.9,5.62
Pi5,Gemma-3-1B,Q3_K_M,Write a mock newspaper headline.,court,32,256,3,256,15.92,2.9908977315095333e-05,107.7,87.4,58.7,5.51
Pi5,Gemma-3-1B,Q3_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,1,256,16.0,3.0108163188627474e-05,108.4,87.9,59.6,5.56
Pi5,Gemma-3-1B,Q3_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,2,256,16.11,3.102155729018083e-05,111.7,88.2,59.3,5.49
Pi5,Gemma-3-1B,Q3_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,3,256,16.01,3.0065527716102388e-05,108.2,89.7,60.9,5.64
Pi5,Gemma-3-1B,Q3_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,1,49,3.28,6.773403351300223e-06,24.4,17.4,11.9,5.55
Pi5,Gemma-3-1B,Q3_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,2,49,3.25,6.689009450517842e-06,24.1,17.0,11.3,5.38
Pi5,Gemma-3-1B,Q3_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,3,49,3.29,6.780617372548755e-06,24.4,16.8,11.1,5.3
Pi5,Gemma-3-1B,Q3_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,1,256,15.96,2.9947641145986213e-05,107.8,87.3,58.9,5.53
Pi5,Gemma-3-1B,Q3_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,2,256,15.98,3.0215440773077296e-05,108.8,89.1,60.9,5.65
Pi5,Gemma-3-1B,Q3_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,3,256,16.0,3.032017009109496e-05,109.2,89.6,61.0,5.65
Pi5,Gemma-3-1B,Q3_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,1,256,16.11,3.0303077450893868e-05,109.1,91.0,61.9,5.66
Pi5,Gemma-3-1B,Q3_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,2,256,16.16,3.0712453009187345e-05,110.6,89.6,60.5,5.6
Pi5,Gemma-3-1B,Q3_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,3,256,16.11,3.0133434962880374e-05,108.5,88.4,60.0,5.56
Pi5,Gemma-3-1B,Q3_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,1,8,0.81,2.311708931392704e-06,8.3,3.3,2.2,4.8
Pi5,Gemma-3-1B,Q3_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,2,8,0.72,2.1946711196338783e-06,7.9,3.6,2.4,5.25
Pi5,Gemma-3-1B,Q3_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,3,8,0.72,2.201429975563514e-06,7.9,3.4,2.3,5.0
Pi5,Gemma-3-1B,Q3_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,1,256,15.96,2.9958411345718162e-05,107.9,87.7,58.9,5.52
Pi5,Gemma-3-1B,Q3_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,2,256,15.95,3.0141033493224617e-05,108.5,87.4,59.1,5.58
Pi5,Gemma-3-1B,Q3_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,3,256,15.95,2.9965823810242823e-05,107.9,88.2,60.1,5.58
Pi5,Gemma-3-1B,Q3_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,1,256,16.26,3.11012061234131e-05,112.0,91.4,62.2,5.63
Pi5,Gemma-3-1B,Q3_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,2,256,16.14,3.0374947351515056e-05,109.3,88.3,59.6,5.51
Pi5,Gemma-3-1B,Q3_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,3,256,16.16,3.0205892093408852e-05,108.7,89.9,61.3,5.61
Pi5,Gemma-3-1B,Q3_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,1,193,12.13,2.3031892939885943e-05,82.9,65.3,43.7,5.48
Pi5,Gemma-3-1B,Q3_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,2,193,12.13,2.2935058722963493e-05,82.6,66.2,44.5,5.48
Pi5,Gemma-3-1B,Q3_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,3,193,12.12,2.2973173749858656e-05,82.7,65.8,44.5,5.52
Pi5,Gemma-3-1B,Q3_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,1,131,8.37,1.6170166726897807e-05,58.2,46.7,32.1,5.67
Pi5,Gemma-3-1B,Q3_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,2,131,8.36,1.6358139852899764e-05,58.9,46.9,31.7,5.62
Pi5,Gemma-3-1B,Q3_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,3,131,8.35,1.6221384737265978e-05,58.4,46.2,31.5,5.68
Pi5,Gemma-3-1B,Q3_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,1,193,12.08,2.287340821603319e-05,82.3,66.9,45.2,5.6
Pi5,Gemma-3-1B,Q3_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,2,193,12.08,2.2825244078570356e-05,82.2,66.5,45.0,5.52
Pi5,Gemma-3-1B,Q3_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,3,193,12.13,2.312105608654355e-05,83.2,67.3,45.6,5.58
Pi5,Gemma-3-1B,Q3_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,1,42,2.82,6.306568521911632e-06,22.7,14.5,9.6,5.33
Pi5,Gemma-3-1B,Q3_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,2,42,2.79,6.253008126834116e-06,22.5,15.5,10.6,5.73
Pi5,Gemma-3-1B,Q3_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,3,42,2.84,6.2940505438610965e-06,22.7,15.5,10.6,5.51
Pi5,Gemma-3-1B,Q3_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,1,256,16.04,3.0153804575727752e-05,108.6,88.6,60.0,5.57
Pi5,Gemma-3-1B,Q3_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,2,256,16.02,3.0086371954211287e-05,108.3,87.0,58.5,5.49
Pi5,Gemma-3-1B,Q3_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,3,256,16.17,3.037213090159689e-05,109.3,88.1,59.1,5.47
Pi5,Gemma-3-1B,Q3_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,1,256,15.99,3.002821476927176e-05,108.1,88.1,59.7,5.57
Pi5,Gemma-3-1B,Q3_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,2,256,15.99,3.0002762782251792e-05,108.0,90.0,61.3,5.66
Pi5,Gemma-3-1B,Q3_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,3,256,15.98,3.0064183213688184e-05,108.2,89.0,60.5,5.62
Pi5,Gemma-3-1B,Q3_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,256,1,256,15.96,3.018500101388724e-05,108.7,86.8,58.4,5.49
Pi5,Gemma-3-1B,Q3_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,256,2,256,15.95,2.9924812844758387e-05,107.7,89.4,60.7,5.68
Pi5,Gemma-3-1B,Q3_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,256,3,256,15.95,3.009366365942321e-05,108.3,87.8,59.3,5.57
Pi5,Gemma-3-1B,Q3_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,1,256,15.95,2.9779069993463774e-05,107.2,89.5,60.8,5.65
Pi5,Gemma-3-1B,Q3_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,2,256,15.97,3.009922854068714e-05,108.4,87.9,59.3,5.53
Pi5,Gemma-3-1B,Q3_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,3,256,15.98,3.003643016910915e-05,108.1,88.0,59.4,5.58
Pi5,Gemma-3-1B,Q3_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,1,66,4.45,9.246178873530141e-06,33.3,24.3,16.8,5.66
Pi5,Gemma-3-1B,Q3_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,2,66,4.42,9.027729471560476e-06,32.5,24.7,17.0,5.67
Pi5,Gemma-3-1B,Q3_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,3,66,4.41,9.042558776406248e-06,32.6,24.9,17.1,5.68
Pi5,Gemma-3-1B,Q3_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,1,256,16.28,3.0330013414510218e-05,109.2,92.4,63.2,5.68
Pi5,Gemma-3-1B,Q3_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,2,256,16.26,3.0487837235818432e-05,109.8,90.4,61.5,5.62
Pi5,Gemma-3-1B,Q3_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,3,256,16.4,3.217618185018822e-05,115.8,90.5,61.4,5.57
Pi5,Gemma-3-1B,Q3_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,1,99,6.41,1.2768411535356686e-05,46.0,34.9,23.7,5.52
Pi5,Gemma-3-1B,Q3_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,2,99,6.41,1.2816651320627585e-05,46.1,35.0,23.7,5.63
Pi5,Gemma-3-1B,Q3_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,3,99,6.45,1.2835077983121403e-05,46.2,35.2,23.9,5.48
Pi5,Gemma-3-1B,Q3_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,1,256,16.24,3.0363308447155113e-05,109.3,91.2,62.3,5.66
Pi5,Gemma-3-1B,Q3_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,2,256,16.23,3.050077859728911e-05,109.8,88.7,59.8,5.48
Pi5,Gemma-3-1B,Q3_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,3,256,16.22,3.0436836107239963e-05,109.6,90.4,61.6,5.62
Pi5,Gemma-3-1B,Q3_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,1,256,16.22,3.0297203021034715e-05,109.1,90.7,62.2,5.67
Pi5,Gemma-3-1B,Q3_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,2,256,16.35,3.089340208600354e-05,111.2,91.2,62.1,5.6
Pi5,Gemma-3-1B,Q3_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,3,256,16.21,3.0302824250981676e-05,109.1,88.4,59.8,5.52
Pi5,Gemma-3-1B,Q3_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,1,256,16.11,3.0251632947763933e-05,108.9,88.9,60.4,5.53
Pi5,Gemma-3-1B,Q3_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,2,256,16.1,3.013650103351848e-05,108.5,90.0,61.2,5.62
Pi5,Gemma-3-1B,Q3_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,3,256,16.11,3.016226675289145e-05,108.6,90.8,61.7,5.64
Pi5,Gemma-3-1B,Q3_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,1,256,16.19,3.049735840181509e-05,109.8,89.9,61.2,5.59
Pi5,Gemma-3-1B,Q3_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,2,256,16.27,3.151152622816305e-05,113.4,90.9,62.3,5.66
Pi5,Gemma-3-1B,Q3_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,3,256,16.14,3.0210202245083193e-05,108.8,89.9,61.6,5.62
Pi5,Gemma-3-1B,Q3_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,1,88,5.83,1.1867746237524926e-05,42.7,32.5,22.4,5.75
Pi5,Gemma-3-1B,Q3_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,2,88,5.83,1.191556369740249e-05,42.9,31.3,21.1,5.46
Pi5,Gemma-3-1B,Q3_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,3,88,5.84,1.2073335643275202e-05,43.5,31.5,21.1,5.54
Pi5,Gemma-3-1B,Q3_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,1,256,16.2,3.0336615742930763e-05,109.2,90.7,61.5,5.63
Pi5,Gemma-3-1B,Q3_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,2,256,16.19,3.0305976749531437e-05,109.1,89.7,61.2,5.59
Pi5,Gemma-3-1B,Q3_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,3,256,16.19,3.030927044590448e-05,109.1,91.4,62.8,5.71
Pi5,Gemma-3-1B,Q3_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,1,49,3.43,7.2949160566444795e-06,26.3,18.7,12.9,5.73
Pi5,Gemma-3-1B,Q3_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,2,49,3.54,9.37413069240866e-06,33.7,20.0,13.7,5.71
Pi5,Gemma-3-1B,Q3_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,3,49,3.46,7.456631951287438e-06,26.8,19.3,13.5,5.7
Pi5,Gemma-3-1B,Q3_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,1,256,16.23,3.0392154384957333e-05,109.4,91.6,62.4,5.66
Pi5,Gemma-3-1B,Q3_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,2,256,16.22,3.0265212856888615e-05,109.0,89.8,61.2,5.61
Pi5,Gemma-3-1B,Q3_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,3,256,16.22,3.0317958063817023e-05,109.1,89.7,60.9,5.58
Pi5,Gemma-3-1B,Q3_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,1,186,12.34,2.3520421527321435e-05,84.7,68.0,46.0,5.53
Pi5,Gemma-3-1B,Q3_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,2,186,12.36,2.3549528176297818e-05,84.8,68.8,47.1,5.67
Pi5,Gemma-3-1B,Q3_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,3,186,12.35,2.356934626244087e-05,84.8,69.2,47.3,5.63
Pi5,Gemma-3-1B,Q3_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,256,1,256,16.39,3.0718227174267475e-05,110.6,90.0,60.6,5.5
Pi5,Gemma-3-1B,Q3_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,256,2,256,16.13,3.0294425922984082e-05,109.1,90.1,61.1,5.6
Pi5,Gemma-3-1B,Q3_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,256,3,256,16.14,3.030341209325286e-05,109.1,90.3,61.3,5.64
Pi5,Gemma-3-1B,Q3_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,256,1,22,1.72,4.237127061626991e-06,15.3,8.5,5.8,5.38
Pi5,Gemma-3-1B,Q3_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,256,2,22,1.71,4.214968997054595e-06,15.2,8.8,6.0,5.55
Pi5,Gemma-3-1B,Q3_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,256,3,22,1.71,4.219670771311255e-06,15.2,9.0,6.3,5.7
