machine,modele,quantification,n_threads,n_ctx,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,3,16,2.22,8.6751254732149e-06,31.2,15.0,11.8,7.45
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,1,16,3.44,1.718898288760996e-05,61.9,24.3,19.5,7.41
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,2,16,3.42,1.6703602224217464e-05,60.1,23.5,18.7,7.23
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,3,16,3.41,1.65438365151069e-05,59.6,25.3,20.2,7.75
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,1,16,1.84,9.243387394343283e-06,33.3,13.2,10.2,7.41
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,2,16,1.93,9.263572324884089e-06,33.3,13.7,10.7,7.45
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,3,16,1.89,9.295408347175306e-06,33.5,13.3,10.4,7.29
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,1,16,1.97,9.568320157258583e-06,34.4,13.4,10.6,7.34
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,2,16,1.97,9.476539220723764e-06,34.1,13.7,10.9,7.55
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,3,16,1.98,9.601327707436523e-06,34.6,14.4,11.4,7.5
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,1,16,2.08,7.938139899226654e-06,28.6,14.6,11.3,7.12
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,2,16,2.07,7.899609468637259e-06,28.4,13.4,10.4,6.97
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,3,16,2.05,7.802249161835531e-06,28.1,13.8,10.6,7.16
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Does cognitive empathy exist?,court,29,64,1,64,4.53,2.432491166572299e-05,87.6,32.0,24.2,7.36
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Does cognitive empathy exist?,court,29,64,2,64,4.61,2.3951931100928602e-05,86.2,33.0,25.1,7.43
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Does cognitive empathy exist?,court,29,64,3,64,4.55,2.4075626729423068e-05,86.7,34.6,26.6,7.97
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Generate a movie review,court,23,64,1,64,4.47,2.2973301992039423e-05,82.7,33.8,26.1,7.83
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Generate a movie review,court,23,64,2,64,4.51,2.4176911063516553e-05,87.0,35.1,26.9,7.93
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Generate a movie review,court,23,64,3,64,4.49,2.3522407306251185e-05,84.7,33.7,25.7,7.61
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Identify popular dishes in Mexico.,court,34,64,1,64,4.57,2.4417449568108882e-05,87.9,35.5,27.3,7.82
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Identify popular dishes in Mexico.,court,34,64,2,64,4.59,2.4497144586633403e-05,88.2,34.9,26.8,7.76
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Identify popular dishes in Mexico.,court,34,64,3,64,4.57,2.4028579119473135e-05,86.5,33.9,25.7,7.69
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,What is unique about a hyperbole?,court,33,64,1,64,4.61,2.460137520201764e-05,88.6,35.1,27.0,7.75
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,What is unique about a hyperbole?,court,33,64,2,64,4.69,2.473846232618642e-05,89.1,31.0,23.3,6.79
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,What is unique about a hyperbole?,court,33,64,3,64,4.62,2.4701529009805914e-05,88.9,34.6,26.3,7.56
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Write an emergency response plan,court,32,64,1,64,4.53,2.40621272179078e-05,86.6,30.9,23.3,7.1
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Write an emergency response plan,court,32,64,2,64,4.53,2.4002098440901096e-05,86.4,32.2,24.6,7.46
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Write an emergency response plan,court,32,64,3,64,4.53,2.3913006966251404e-05,86.1,34.4,26.5,7.73
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Generate a quiz about physics.,court,30,64,1,64,4.56,2.4314461588144617e-05,87.5,33.7,25.7,7.61
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Generate a quiz about physics.,court,30,64,2,64,4.56,2.4375560512291827e-05,87.8,34.1,25.9,7.52
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Generate a quiz about physics.,court,30,64,3,64,4.59,2.4551124104441434e-05,88.4,33.9,25.8,7.47
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Develop a metaphor for hope.,court,28,64,1,64,4.55,2.4184448032361046e-05,87.1,35.1,27.2,8.07
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Develop a metaphor for hope.,court,28,64,2,64,4.61,2.448386132069767e-05,88.1,32.8,24.8,7.23
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Develop a metaphor for hope.,court,28,64,3,64,4.57,2.423424074437145e-05,87.2,34.3,26.0,7.63
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,1,64,4.71,2.5087393960588977e-05,90.3,33.8,25.9,7.67
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,2,64,4.7,2.5064773433497717e-05,90.2,35.3,27.2,7.78
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,3,64,4.77,2.5209881893505544e-05,90.8,35.3,27.3,7.78
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Describe the primary colors.,court,28,64,1,64,4.58,2.4152923733123702e-05,87.0,34.3,26.4,7.79
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Describe the primary colors.,court,28,64,2,64,4.52,2.4126760593015445e-05,86.9,33.2,25.4,7.66
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Describe the primary colors.,court,28,64,3,64,4.52,2.3872046763042892e-05,85.9,35.5,27.2,7.92
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Name two first aid treatments for a cut.,court,40,64,1,64,4.66,2.479526760171878e-05,89.3,35.4,27.0,7.64
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Name two first aid treatments for a cut.,court,40,64,2,64,4.63,2.455542837864834e-05,88.4,35.5,27.6,7.89
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Name two first aid treatments for a cut.,court,40,64,3,64,4.64,2.454607923664364e-05,88.4,32.9,25.3,7.44
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Write one sentence about handwashing.,court,37,64,1,64,4.63,2.4207978212272937e-05,87.1,34.5,26.4,7.76
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Write one sentence about handwashing.,court,37,64,2,64,4.59,2.437290257326364e-05,87.7,33.9,25.7,7.46
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Write one sentence about handwashing.,court,37,64,3,64,4.59,2.4487223623369677e-05,88.2,33.5,25.4,7.35
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Who is Samantha Andrews?,court,24,64,1,64,4.52,2.4265065996522055e-05,87.4,33.2,25.4,7.71
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Who is Samantha Andrews?,court,24,64,2,64,4.49,2.359710125625771e-05,84.9,33.8,26.1,7.89
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Who is Samantha Andrews?,court,24,64,3,64,4.52,2.428603991916856e-05,87.4,35.0,26.9,7.88
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,What year did WW2 start?,court,24,64,1,29,2.23,8.706820451974228e-06,31.3,15.4,11.6,7.15
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,What year did WW2 start?,court,24,64,2,29,2.24,8.631089342465035e-06,31.1,14.2,10.6,6.92
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,What year did WW2 start?,court,24,64,3,29,2.25,8.789780847083021e-06,31.6,16.2,12.4,7.47
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Give 10 features of the sun.,court,28,64,1,64,4.6,2.4566046250933518e-05,88.4,34.1,26.0,7.53
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Give 10 features of the sun.,court,28,64,2,64,4.61,2.4448138852652853e-05,88.0,33.6,25.6,7.46
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Give 10 features of the sun.,court,28,64,3,64,4.59,2.4508958863376343e-05,88.2,32.2,24.5,7.53
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Write a mock newspaper headline.,court,32,64,1,64,4.56,2.442343474563707e-05,87.9,34.6,26.7,7.81
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Write a mock newspaper headline.,court,32,64,2,64,4.57,2.4424168465505362e-05,87.9,34.9,26.7,7.84
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Write a mock newspaper headline.,court,32,64,3,64,4.56,2.4188910344699237e-05,87.1,32.0,24.2,7.38
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,1,64,4.75,2.5086827743221818e-05,90.3,37.4,29.0,8.02
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,2,64,4.75,2.5130157465900645e-05,90.5,32.3,24.2,7.19
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,3,64,4.83,2.5619421265734346e-05,92.2,36.3,27.5,7.57
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,1,36,3.01,1.5565703933838612e-05,56.0,21.2,16.4,7.46
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,2,36,2.99,1.5521145190976788e-05,55.9,20.0,15.2,7.04
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,3,36,2.99,1.544227330786809e-05,55.6,22.2,17.3,7.82
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,1,64,4.79,2.5033494735454327e-05,90.1,37.7,29.2,8.06
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,2,64,4.78,2.5205068176737832e-05,90.7,37.9,29.4,7.99
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,3,64,4.76,2.5100039629407144e-05,90.4,34.8,26.9,7.63
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,1,64,5.06,2.3443720276669887e-05,84.4,37.7,28.9,7.58
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,2,64,5.06,2.324828659023399e-05,83.7,39.1,30.5,7.84
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,3,64,5.08,2.3508886024577152e-05,84.6,36.9,28.0,7.43
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,1,41,3.3,1.474462589039419e-05,53.1,25.5,19.7,8.03
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,2,41,3.26,1.425673317391649e-05,51.3,22.3,17.0,7.25
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,3,41,3.32,1.4234483296603688e-05,51.2,24.1,18.3,7.33
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,1,64,4.7,2.4979536118148698e-05,89.9,36.2,27.9,7.81
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,2,64,4.71,2.4850571687336577e-05,89.5,35.1,27.0,7.66
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,3,64,4.76,2.5380687164597123e-05,91.4,36.0,27.7,7.61
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,1,64,5.19,2.3956776011501256e-05,86.2,37.8,29.4,7.73
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,2,64,5.24,2.3795320530121916e-05,85.7,40.1,31.2,7.89
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,3,64,5.16,2.396873441481342e-05,86.3,38.6,29.7,7.59
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,1,64,4.75,2.508067271737091e-05,90.3,32.9,24.9,7.27
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,2,64,4.77,2.514378524773972e-05,90.5,36.5,28.0,7.83
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,3,64,4.85,2.548831611060576e-05,91.8,35.8,27.1,7.51
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,1,64,4.94,2.5904973798843355e-05,93.3,36.1,27.6,7.37
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,2,64,4.92,2.6035515744633094e-05,93.7,37.7,29.3,7.86
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,3,64,4.96,2.5901420026493677e-05,93.2,36.0,27.6,7.53
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,1,28,2.36,1.0082564632568403e-05,36.3,16.7,12.9,7.45
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,2,28,2.38,1.0503087366170553e-05,37.8,17.1,13.1,7.48
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,3,28,2.39,1.070465308636601e-05,38.5,17.1,13.1,7.6
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,1,64,4.96,2.6210472713430047e-05,94.4,34.8,26.4,7.2
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,2,64,4.88,2.565272013575015e-05,92.3,35.7,27.3,7.61
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,3,64,4.84,2.5522194057114586e-05,91.9,37.7,29.1,7.88
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,1,64,4.82,2.545938732951407e-05,91.7,36.2,28.1,7.74
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,2,64,4.87,2.5396902633606567e-05,91.4,35.8,27.6,7.68
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,3,64,4.83,2.563517363833976e-05,92.3,36.3,27.9,7.6
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,1,64,4.79,2.532639484902279e-05,91.2,37.3,28.7,7.85
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,2,64,4.77,2.5448792757808168e-05,91.6,34.7,26.5,7.5
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,3,64,4.74,2.5171224305145028e-05,90.6,34.6,26.5,7.64
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Describe the concept of artificial intelligence in your own words.,moyen,66,64,1,64,4.66,2.4621426480068763e-05,88.6,35.7,27.6,7.88
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Describe the concept of artificial intelligence in your own words.,moyen,66,64,2,64,4.66,2.4873448789472104e-05,89.5,32.9,25.1,7.4
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Describe the concept of artificial intelligence in your own words.,moyen,66,64,3,64,4.68,2.469620477288276e-05,88.9,33.9,25.6,7.28
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,1,64,4.75,2.5155181456285004e-05,90.6,33.1,25.0,7.29
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,2,64,4.74,2.5032978237228462e-05,90.1,35.4,27.2,7.83
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,3,64,4.73,2.504247637179589e-05,90.2,34.8,26.6,7.67
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,1,64,5.27,2.4832944313121434e-05,89.4,39.3,30.0,7.53
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,2,64,5.22,2.433853926186243e-05,87.6,40.6,31.8,8.09
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,3,64,5.25,2.443562880098235e-05,88.0,39.3,30.3,7.58
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,1,64,5.47,2.8014526883052175e-05,100.9,40.8,31.6,7.62
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,2,64,5.5,2.8596687296206813e-05,102.9,42.9,33.6,8.06
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,3,64,5.49,2.8510309392934432e-05,102.6,38.5,29.5,7.24
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,1,64,5.01,2.62132632520342e-05,94.4,38.0,29.5,7.92
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,2,64,5.03,2.3235412635112145e-05,83.6,38.9,30.1,7.94
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,3,64,5.03,2.3356373571318863e-05,84.1,38.0,29.4,7.61
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,1,64,5.36,2.592004750732177e-05,93.3,40.9,31.6,7.67
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,2,64,5.34,2.546981572650744e-05,91.7,40.0,31.0,7.83
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,3,64,5.38,2.5863558021501548e-05,93.1,41.2,32.3,7.88
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,1,64,5.35,2.543287269134973e-05,91.6,39.9,30.7,7.6
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,2,64,5.33,2.5330780766597103e-05,91.2,38.5,29.3,7.24
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,3,64,5.32,2.5321320085550388e-05,91.2,40.7,31.6,7.79
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,1,64,5.05,2.339480347201757e-05,84.2,36.9,28.3,7.58
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,2,64,5.07,2.3422582719576643e-05,84.3,38.1,29.5,7.81
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,3,64,5.04,2.3369363473306357e-05,84.1,37.2,28.7,7.6
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,1,64,5.09,2.3489030822454565e-05,84.6,38.7,30.3,7.96
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,2,64,5.08,2.3523823393540875e-05,84.7,38.2,29.4,7.79
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,3,64,5.16,2.3835610745654037e-05,85.8,38.4,29.7,7.75
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,1,64,5.41,2.6516443687468664e-05,95.5,40.7,31.6,7.8
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,2,64,5.4,2.642031152772375e-05,95.1,40.0,31.2,7.68
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,3,64,5.42,2.6752952186156573e-05,96.3,40.8,31.6,7.62
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,1,64,5.3,2.5129543718857917e-05,90.5,39.6,30.6,7.54
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,2,64,5.32,2.5388322169731104e-05,91.4,40.0,31.0,7.65
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,3,64,5.29,2.5051315771020834e-05,90.2,39.6,30.7,7.62
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,1,64,5.37,2.602296569264221e-05,93.7,38.7,29.7,7.44
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,64,5.39,2.636507137931504e-05,94.9,39.5,30.6,7.71
Pi5,Llama-3.2-1B,Q3_K_L,4,8192,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,3,64,5.39,2.6521956555898895e-05,95.5,42.1,32.9,7.94
