machine,modele,quantification,n_threads,n_ctx,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,16,1,16,2.18,4.139709915476191e-06,14.9,11.0,7.5,5.19
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,16,2,16,2.19,4.160741631960299e-06,15.0,11.0,7.6,5.22
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,16,3,16,2.21,4.1839450927322595e-06,15.1,9.6,6.4,4.8
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,16,1,16,2.08,4.003513053355143e-06,14.4,9.1,6.0,4.85
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,16,2,16,2.08,4.005759785259813e-06,14.4,8.8,5.7,4.66
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,16,3,16,2.08,4.008848248740137e-06,14.4,8.3,5.4,4.68
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,16,1,16,2.13,4.0845754132330225e-06,14.7,8.4,5.1,4.2
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,16,2,16,2.08,4.0031512087720156e-06,14.4,8.9,5.8,4.73
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,16,3,16,2.09,4.017298448141042e-06,14.5,8.4,5.5,4.72
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,16,1,16,2.23,4.209724729965396e-06,15.2,10.0,6.6,4.99
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,16,2,16,2.23,4.209817157855668e-06,15.2,10.6,7.4,5.28
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,16,3,16,2.22,4.186117002890101e-06,15.1,10.2,7.0,5.06
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,16,1,16,2.16,4.1176384614250876e-06,14.8,9.7,6.4,4.83
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,16,2,16,2.23,4.203079468522938e-06,15.1,10.4,7.2,4.92
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,16,3,16,2.16,4.114328845465349e-06,14.8,10.2,7.1,5.08
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,16,1,16,2.26,4.247396237460092e-06,15.3,10.2,6.9,4.8
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,16,2,16,2.26,4.240401311831319e-06,15.3,9.2,5.9,4.31
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,16,3,16,2.23,4.206544412388926e-06,15.1,10.7,7.4,5.09
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,1,16,2.26,4.261960649282958e-06,15.3,10.4,7.1,4.96
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,2,16,2.28,4.2718377895615245e-06,15.4,10.8,7.4,5.11
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,3,16,2.28,4.270182369032325e-06,15.4,10.0,6.8,4.98
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,1,16,2.85,5.722441986029929e-06,20.6,15.9,11.5,5.88
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,2,16,2.82,5.5236471852299045e-06,19.9,15.3,11.1,5.74
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,3,16,2.87,5.856967685204122e-06,21.1,14.0,9.5,5.03
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,1,16,2.08,4.002268775878029e-06,14.4,9.2,6.2,4.89
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,2,16,2.1,4.032463063607698e-06,14.5,8.4,5.5,4.7
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,3,16,2.12,4.0612724623503945e-06,14.6,9.9,6.5,4.69
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,1,16,2.16,4.104990881777763e-06,14.8,10.7,7.5,5.03
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,2,16,2.16,4.108097490286745e-06,14.8,9.1,6.2,4.77
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,3,16,2.16,4.109168003885055e-06,14.8,10.0,6.4,4.73
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,1,16,2.2,4.163522907108274e-06,15.0,9.8,6.8,5.16
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,2,16,2.21,4.188621884621733e-06,15.1,8.9,5.6,4.42
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,3,16,2.19,4.143325455759751e-06,14.9,10.2,7.1,5.07
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Does cognitive empathy exist?,court,29,64,1,64,7.15,1.0824334349705698e-05,39.0,30.5,19.1,4.33
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Does cognitive empathy exist?,court,29,64,2,64,7.26,1.0968421557694022e-05,39.5,30.4,18.8,4.25
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Does cognitive empathy exist?,court,29,64,3,64,7.13,1.0791822729827657e-05,38.9,30.3,19.0,4.36
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Generate a movie review,court,23,64,1,64,7.11,1.076225208132452e-05,38.7,29.7,18.5,4.29
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Generate a movie review,court,23,64,2,64,7.12,1.0773623184884938e-05,38.8,31.0,19.7,4.39
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Generate a movie review,court,23,64,3,64,7.12,1.0779754632628578e-05,38.8,29.0,17.9,4.19
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Identify popular dishes in Mexico.,court,34,64,1,64,7.15,1.0807190489764757e-05,38.9,29.4,18.0,4.24
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Identify popular dishes in Mexico.,court,34,64,2,64,7.15,1.081043787498338e-05,38.9,29.4,18.2,4.24
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Identify popular dishes in Mexico.,court,34,64,3,64,7.15,1.08089866736602e-05,38.9,30.3,18.9,4.32
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,What is unique about a hyperbole?,court,33,64,1,64,7.17,1.0829572779709114e-05,39.0,30.5,19.1,4.33
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,What is unique about a hyperbole?,court,33,64,2,64,7.16,1.083122905720196e-05,39.0,29.7,18.1,4.23
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,What is unique about a hyperbole?,court,33,64,3,64,7.17,1.0894989970040628e-05,39.2,31.1,19.4,4.41
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Write an emergency response plan,court,32,64,1,64,7.14,1.0799976678196847e-05,38.9,29.3,17.9,4.16
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Write an emergency response plan,court,32,64,2,64,7.14,1.0801497473675464e-05,38.9,29.8,18.5,4.31
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Write an emergency response plan,court,32,64,3,64,7.14,1.0802162415331898e-05,38.9,30.2,18.9,4.41
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Generate a quiz about physics.,court,30,64,1,64,7.17,1.0838555410088264e-05,39.0,31.0,19.5,4.33
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Generate a quiz about physics.,court,30,64,2,64,7.16,1.0834934714699804e-05,39.0,30.7,19.1,4.3
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Generate a quiz about physics.,court,30,64,3,64,7.16,1.0824358815156268e-05,39.0,30.7,19.4,4.37
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Develop a metaphor for hope.,court,28,64,1,64,7.16,1.085113479390605e-05,39.1,29.6,18.3,4.33
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Develop a metaphor for hope.,court,28,64,2,64,7.17,1.0840731485056044e-05,39.0,29.7,18.4,4.22
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Develop a metaphor for hope.,court,28,64,3,64,7.15,1.0815819441274924e-05,38.9,30.6,19.3,4.35
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,1,64,7.22,1.0917062128624074e-05,39.3,31.5,20.1,4.47
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,2,64,7.23,1.092502608114391e-05,39.3,30.1,18.8,4.36
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,3,64,7.27,1.0995403330274326e-05,39.6,31.2,19.7,4.37
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Describe the primary colors.,court,28,64,1,64,7.16,1.0851828552897299e-05,39.1,30.1,18.7,4.28
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Describe the primary colors.,court,28,64,2,64,7.17,1.0828828678086798e-05,39.0,30.2,18.7,4.29
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Describe the primary colors.,court,28,64,3,64,7.12,1.0767948528817946e-05,38.8,29.1,17.8,4.19
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Name two first aid treatments for a cut.,court,40,64,1,64,7.17,1.0842828229664512e-05,39.0,30.1,18.8,4.28
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Name two first aid treatments for a cut.,court,40,64,2,64,7.18,1.0859245212755407e-05,39.1,30.3,18.9,4.31
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Name two first aid treatments for a cut.,court,40,64,3,64,7.21,1.0899152866590678e-05,39.2,30.6,19.1,4.31
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Write one sentence about handwashing.,court,37,64,1,57,6.47,9.943578996309352e-06,35.8,26.6,16.6,4.31
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Write one sentence about handwashing.,court,37,64,2,57,6.47,9.947769493872863e-06,35.8,26.5,16.4,4.29
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Write one sentence about handwashing.,court,37,64,3,57,6.49,9.989318256879765e-06,36.0,28.0,17.4,4.39
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Who is Samantha Andrews?,court,24,64,1,64,7.15,1.0815276158748644e-05,38.9,30.1,18.8,4.34
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Who is Samantha Andrews?,court,24,64,2,64,7.13,1.0783428401631613e-05,38.8,30.0,18.8,4.33
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Who is Samantha Andrews?,court,24,64,3,64,7.13,1.0788199209905752e-05,38.8,29.7,18.6,4.34
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,What year did WW2 start?,court,24,64,1,22,2.6,4.752917919665115e-06,17.1,10.9,6.7,4.27
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,What year did WW2 start?,court,24,64,2,22,2.67,4.856026321571298e-06,17.5,10.6,6.4,4.16
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,What year did WW2 start?,court,24,64,3,22,2.67,4.848749499079733e-06,17.5,10.6,6.6,4.16
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Give 10 features of the sun.,court,28,64,1,64,7.12,1.0777565614815257e-05,38.8,29.5,18.5,4.32
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Give 10 features of the sun.,court,28,64,2,64,7.26,1.0957086741794557e-05,39.4,30.8,19.3,4.31
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Give 10 features of the sun.,court,28,64,3,64,7.16,1.0831846456337233e-05,39.0,30.9,19.2,4.32
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Write a mock newspaper headline.,court,32,64,1,64,7.16,1.0827642143471965e-05,39.0,29.9,18.7,4.32
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Write a mock newspaper headline.,court,32,64,2,64,7.19,1.0864777116691987e-05,39.1,30.6,18.9,4.33
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Write a mock newspaper headline.,court,32,64,3,64,7.19,1.0873303024301038e-05,39.1,30.0,18.6,4.24
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,1,64,7.22,1.0913870795534257e-05,39.3,30.1,18.8,4.27
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,2,64,7.23,1.092429879732005e-05,39.3,31.7,20.4,4.41
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,3,64,7.23,1.093500181864219e-05,39.4,31.9,20.4,4.46
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,1,64,7.27,1.0986367464268906e-05,39.6,31.3,19.8,4.44
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,2,64,7.27,1.100689937579946e-05,39.6,31.6,19.9,4.43
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,3,64,7.26,1.0965901511418037e-05,39.5,30.3,18.9,4.36
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,1,64,7.23,1.0932749460269747e-05,39.4,31.2,19.9,4.44
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,2,64,7.31,1.1044011510748438e-05,39.8,31.0,19.5,4.3
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,3,64,7.24,1.0928879830851076e-05,39.3,31.6,20.1,4.47
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,1,64,7.49,1.1301878828023625e-05,40.7,32.1,20.4,4.36
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,2,64,7.38,1.1133140339872071e-05,40.1,31.7,20.2,4.43
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,3,64,7.39,1.1169685396246978e-05,40.2,32.1,20.5,4.43
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,1,64,7.24,1.0932064760103289e-05,39.4,31.4,19.7,4.39
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,2,64,7.24,1.0927668783784787e-05,39.3,30.8,19.6,4.43
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,3,64,7.24,1.0958383197099032e-05,39.5,30.2,19.0,4.37
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,1,64,7.22,1.0915498738363786e-05,39.3,31.0,19.7,4.39
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,2,64,7.29,1.0998644973185266e-05,39.6,31.6,20.1,4.4
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,3,64,7.21,1.0900767573867966e-05,39.2,30.9,19.5,4.39
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,1,64,7.44,1.1242197105798089e-05,40.5,33.0,21.4,4.54
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,2,64,7.45,1.1256762092128263e-05,40.5,32.1,20.4,4.42
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,3,64,7.44,1.1247235151819884e-05,40.5,32.7,21.2,4.57
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,1,64,7.25,1.0950035694384597e-05,39.4,31.0,19.4,4.38
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,2,64,7.26,1.0961227416874136e-05,39.5,31.4,19.8,4.46
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,3,64,7.26,1.0958229217784828e-05,39.4,31.0,19.5,4.41
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,1,64,7.34,1.1085093071797676e-05,39.9,31.7,20.2,4.45
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,2,64,7.33,1.1080323554924507e-05,39.9,32.2,20.9,4.51
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,3,64,7.33,1.106298425570267e-05,39.8,31.7,20.2,4.37
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,1,31,3.77,6.3356082848832546e-06,22.8,16.5,10.6,4.51
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,2,31,3.7,6.229428367392162e-06,22.4,16.0,10.2,4.55
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,3,31,3.71,6.257474741831768e-06,22.5,16.2,10.5,4.58
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,1,19,2.42,4.4817618765094245e-06,16.1,10.7,6.8,4.58
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,2,19,2.42,4.499301598148301e-06,16.2,10.0,6.4,4.55
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,3,19,2.42,4.496753311192772e-06,16.2,9.7,6.3,4.43
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,1,64,7.27,1.0979062279940651e-05,39.5,32.0,20.3,4.42
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,2,64,7.28,1.1000506584092618e-05,39.6,30.9,19.4,4.32
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,3,64,7.29,1.0998672284679393e-05,39.6,32.1,20.3,4.42
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,1,64,7.29,1.1006858759101044e-05,39.6,31.5,19.9,4.4
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,2,64,7.24,1.0943309222975601e-05,39.4,30.9,19.9,4.43
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,3,64,7.24,1.0935036882297287e-05,39.4,30.6,19.5,4.4
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,64,1,64,7.19,1.0856900903936186e-05,39.1,30.1,18.7,4.26
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,64,2,64,7.17,1.0839350143857697e-05,39.0,30.8,19.4,4.32
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,64,3,64,7.18,1.086406250726728e-05,39.1,29.8,18.9,4.31
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,1,64,7.22,1.0918181080692688e-05,39.3,30.8,19.4,4.43
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,2,64,7.25,1.0947273329101516e-05,39.4,31.3,19.9,4.51
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,3,64,7.29,1.1012171217729023e-05,39.6,31.7,20.2,4.43
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,1,64,7.47,1.1299730958481238e-05,40.7,31.9,20.1,4.39
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,2,64,7.47,1.1292470727708575e-05,40.7,32.4,20.9,4.52
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,3,64,7.46,1.1272519752952831e-05,40.6,33.0,21.2,4.53
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,1,64,7.57,1.1440584838492683e-05,41.2,32.7,20.8,4.43
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,2,64,7.57,1.1451879208859628e-05,41.2,33.6,21.6,4.55
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,3,64,7.57,1.1430557027103815e-05,41.2,32.5,20.7,4.41
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,1,64,7.49,1.1299847227164384e-05,40.7,32.6,20.9,4.42
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,2,64,7.41,1.1204793464758144e-05,40.3,32.1,20.3,4.41
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,3,64,7.37,1.1137616885747781e-05,40.1,31.8,20.3,4.44
Pi5,Llama-3.2-1B,Q4_K_M,1,2048,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,1,64,7.53,1.136909907034447e-05,40.9,32.5,20.8,4.46
