machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Llama-3.2-1B,Q3_K_L,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,1,64,7.91,2.1551158881694264e-05,77.6,52.1,37.7,6.64
Pi5,Llama-3.2-1B,Q3_K_L,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,2,64,7.87,2.1140572949496933e-05,76.1,51.0,37.0,6.63
Pi5,Llama-3.2-1B,Q3_K_L,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,3,64,7.97,2.2221963795056787e-05,80.0,52.4,38.1,6.67
Pi5,Llama-3.2-1B,Q3_K_L,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,1,64,6.34,1.2277003040014535e-05,44.2,40.3,28.6,6.44
Pi5,Llama-3.2-1B,Q3_K_L,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,2,64,6.41,1.23900187771577e-05,44.6,39.8,27.9,6.33
Pi5,Llama-3.2-1B,Q3_K_L,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,3,64,6.38,1.237337764103802e-05,44.5,40.1,28.0,6.32
Pi5,Llama-3.2-1B,Q3_K_L,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,1,64,6.49,1.2902517112628315e-05,46.4,38.1,26.5,6.08
Pi5,Llama-3.2-1B,Q3_K_L,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,2,64,6.48,1.2898041839319538e-05,46.4,40.1,28.3,6.41
Pi5,Llama-3.2-1B,Q3_K_L,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,3,64,6.46,1.274197249980388e-05,45.9,39.7,27.8,6.33
Pi5,Llama-3.2-1B,Q3_K_L,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,1,64,6.55,1.305459235304284e-05,47.0,39.6,27.7,6.22
Pi5,Llama-3.2-1B,Q3_K_L,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,2,64,6.54,1.2969019156901482e-05,46.7,39.8,28.1,6.29
Pi5,Llama-3.2-1B,Q3_K_L,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,3,64,6.54,1.2988510689581862e-05,46.8,40.1,28.1,6.29
Pi5,Llama-3.2-1B,Q3_K_L,Does cognitive empathy exist?,court,29,256,1,256,22.65,4.103364724904986e-05,147.7,137.8,94.7,6.15
Pi5,Llama-3.2-1B,Q3_K_L,Does cognitive empathy exist?,court,29,256,2,256,22.62,4.100969693482536e-05,147.6,141.0,97.4,6.24
Pi5,Llama-3.2-1B,Q3_K_L,Does cognitive empathy exist?,court,29,256,3,256,22.65,4.11536172301128e-05,148.2,141.6,98.3,6.29
Pi5,Llama-3.2-1B,Q3_K_L,Generate a movie review,court,23,256,1,256,22.67,4.246315446141872e-05,152.9,140.3,96.7,6.23
Pi5,Llama-3.2-1B,Q3_K_L,Generate a movie review,court,23,256,2,256,22.59,4.089668640997148e-05,147.2,139.2,96.2,6.19
Pi5,Llama-3.2-1B,Q3_K_L,Generate a movie review,court,23,256,3,256,22.62,4.10610698498699e-05,147.8,138.1,94.9,6.15
Pi5,Llama-3.2-1B,Q3_K_L,Identify popular dishes in Mexico.,court,34,256,1,256,22.69,4.11961737385925e-05,148.3,139.3,95.9,6.18
Pi5,Llama-3.2-1B,Q3_K_L,Identify popular dishes in Mexico.,court,34,256,2,256,22.68,4.1101620602461306e-05,148.0,138.0,94.7,6.1
Pi5,Llama-3.2-1B,Q3_K_L,Identify popular dishes in Mexico.,court,34,256,3,256,22.69,4.111253579574726e-05,148.0,141.1,97.6,6.25
Pi5,Llama-3.2-1B,Q3_K_L,What is unique about a hyperbole?,court,33,256,1,251,22.41,4.0570397456712446e-05,146.1,138.4,95.4,6.19
Pi5,Llama-3.2-1B,Q3_K_L,What is unique about a hyperbole?,court,33,256,2,251,22.39,4.060849630192467e-05,146.2,139.1,96.4,6.25
Pi5,Llama-3.2-1B,Q3_K_L,What is unique about a hyperbole?,court,33,256,3,251,22.38,4.0553731742787426e-05,146.0,138.3,95.8,6.24
Pi5,Llama-3.2-1B,Q3_K_L,Write an emergency response plan,court,32,256,1,256,22.65,4.1191873653100194e-05,148.3,139.1,95.6,6.18
Pi5,Llama-3.2-1B,Q3_K_L,Write an emergency response plan,court,32,256,2,256,22.73,4.1216862339977596e-05,148.4,141.3,97.8,6.25
Pi5,Llama-3.2-1B,Q3_K_L,Write an emergency response plan,court,32,256,3,256,22.73,4.195177912228123e-05,151.0,138.7,95.2,6.12
Pi5,Llama-3.2-1B,Q3_K_L,Generate a quiz about physics.,court,30,256,1,256,22.73,4.156178650842042e-05,149.6,141.8,98.4,6.27
Pi5,Llama-3.2-1B,Q3_K_L,Generate a quiz about physics.,court,30,256,2,256,22.69,4.111753928745594e-05,148.0,139.5,96.0,6.18
Pi5,Llama-3.2-1B,Q3_K_L,Generate a quiz about physics.,court,30,256,3,256,22.69,4.115864373742415e-05,148.2,140.2,96.9,6.23
Pi5,Llama-3.2-1B,Q3_K_L,Develop a metaphor for hope.,court,28,256,1,256,22.78,4.1342874812682437e-05,148.8,141.4,98.0,6.24
Pi5,Llama-3.2-1B,Q3_K_L,Develop a metaphor for hope.,court,28,256,2,256,22.8,4.1319127833908195e-05,148.7,140.0,96.4,6.17
Pi5,Llama-3.2-1B,Q3_K_L,Develop a metaphor for hope.,court,28,256,3,256,22.73,4.1361108251517226e-05,148.9,140.5,96.7,6.19
Pi5,Llama-3.2-1B,Q3_K_L,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,1,256,22.89,4.148135647892169e-05,149.3,142.4,98.7,6.25
Pi5,Llama-3.2-1B,Q3_K_L,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,2,256,22.84,4.144352116186284e-05,149.2,140.2,96.9,6.18
Pi5,Llama-3.2-1B,Q3_K_L,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,3,256,22.87,4.136093031056551e-05,148.9,142.9,99.1,6.27
Pi5,Llama-3.2-1B,Q3_K_L,Describe the primary colors.,court,28,256,1,92,8.34,1.5754997247166937e-05,56.7,51.1,35.2,6.21
Pi5,Llama-3.2-1B,Q3_K_L,Describe the primary colors.,court,28,256,2,92,8.35,1.581836842177674e-05,56.9,49.8,34.1,6.05
Pi5,Llama-3.2-1B,Q3_K_L,Describe the primary colors.,court,28,256,3,92,8.29,1.572306470682748e-05,56.6,50.1,34.4,6.17
Pi5,Llama-3.2-1B,Q3_K_L,Name two first aid treatments for a cut.,court,40,256,1,114,10.33,1.9371626919952964e-05,69.7,62.8,43.4,6.15
Pi5,Llama-3.2-1B,Q3_K_L,Name two first aid treatments for a cut.,court,40,256,2,114,10.34,1.944825477235868e-05,70.0,62.8,43.0,6.14
Pi5,Llama-3.2-1B,Q3_K_L,Name two first aid treatments for a cut.,court,40,256,3,114,10.33,1.9366575232934643e-05,69.7,62.4,43.1,6.22
Pi5,Llama-3.2-1B,Q3_K_L,Write one sentence about handwashing.,court,37,256,1,119,10.71,2.0427420394533454e-05,73.5,62.8,42.9,6.04
Pi5,Llama-3.2-1B,Q3_K_L,Write one sentence about handwashing.,court,37,256,2,119,10.7,2.042139485574314e-05,73.5,65.2,44.9,6.18
Pi5,Llama-3.2-1B,Q3_K_L,Write one sentence about handwashing.,court,37,256,3,119,10.71,2.0481701805901366e-05,73.7,66.0,45.7,6.2
Pi5,Llama-3.2-1B,Q3_K_L,Who is Samantha Andrews?,court,24,256,1,202,17.97,3.276662890001029e-05,118.0,112.1,77.6,6.3
Pi5,Llama-3.2-1B,Q3_K_L,Who is Samantha Andrews?,court,24,256,2,202,17.99,3.2805738020262445e-05,118.1,111.7,77.3,6.22
Pi5,Llama-3.2-1B,Q3_K_L,Who is Samantha Andrews?,court,24,256,3,202,17.97,3.2793507908964015e-05,118.1,110.8,76.4,6.21
Pi5,Llama-3.2-1B,Q3_K_L,What year did WW2 start?,court,24,256,1,29,2.8,6.156233727543216e-06,22.2,16.8,11.7,6.28
Pi5,Llama-3.2-1B,Q3_K_L,What year did WW2 start?,court,24,256,2,29,2.8,6.156513383320474e-06,22.2,16.1,11.0,6.24
Pi5,Llama-3.2-1B,Q3_K_L,What year did WW2 start?,court,24,256,3,29,2.83,6.241617677634802e-06,22.5,17.2,12.0,6.14
Pi5,Llama-3.2-1B,Q3_K_L,Give 10 features of the sun.,court,28,256,1,256,22.7,4.119785393487932e-05,148.3,144.0,100.0,6.35
Pi5,Llama-3.2-1B,Q3_K_L,Give 10 features of the sun.,court,28,256,2,256,22.72,4.1345028368043894e-05,148.8,141.3,98.0,6.25
Pi5,Llama-3.2-1B,Q3_K_L,Give 10 features of the sun.,court,28,256,3,256,22.72,4.121433783358547e-05,148.4,140.1,96.3,6.2
Pi5,Llama-3.2-1B,Q3_K_L,Write a mock newspaper headline.,court,32,256,1,256,22.66,4.105390482439839e-05,147.8,141.0,97.6,6.26
Pi5,Llama-3.2-1B,Q3_K_L,Write a mock newspaper headline.,court,32,256,2,256,22.7,4.1253385074165134e-05,148.5,139.7,96.6,6.2
Pi5,Llama-3.2-1B,Q3_K_L,Write a mock newspaper headline.,court,32,256,3,256,22.79,4.1334338885808176e-05,148.8,142.1,98.3,6.27
Pi5,Llama-3.2-1B,Q3_K_L,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,1,256,22.93,4.157422111487138e-05,149.7,140.5,96.5,6.16
Pi5,Llama-3.2-1B,Q3_K_L,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,2,256,22.91,4.1532279227632696e-05,149.5,141.1,97.7,6.21
Pi5,Llama-3.2-1B,Q3_K_L,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,3,256,22.87,4.151544399975695e-05,149.5,140.7,97.3,6.24
Pi5,Llama-3.2-1B,Q3_K_L,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,1,36,3.69,7.808408758934028e-06,28.1,21.5,14.9,6.27
Pi5,Llama-3.2-1B,Q3_K_L,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,2,36,3.7,7.81952158666558e-06,28.2,23.5,16.6,6.38
Pi5,Llama-3.2-1B,Q3_K_L,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,3,36,3.69,7.808338800352364e-06,28.1,21.7,15.1,6.23
Pi5,Llama-3.2-1B,Q3_K_L,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,1,256,23.03,4.1437845802836396e-05,149.2,141.7,98.0,6.21
Pi5,Llama-3.2-1B,Q3_K_L,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,2,256,22.99,4.160597231330961e-05,149.8,143.0,98.9,6.25
Pi5,Llama-3.2-1B,Q3_K_L,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,3,256,22.9,4.146790469873252e-05,149.3,142.3,98.3,6.25
Pi5,Llama-3.2-1B,Q3_K_L,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,1,256,23.26,4.1783594768007824e-05,150.4,146.5,102.1,6.32
Pi5,Llama-3.2-1B,Q3_K_L,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,2,256,23.25,4.1808471619417304e-05,150.5,145.5,101.1,6.28
Pi5,Llama-3.2-1B,Q3_K_L,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,3,256,23.25,4.1860107474047005e-05,150.7,145.5,101.1,6.29
Pi5,Llama-3.2-1B,Q3_K_L,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,1,41,4.05,8.014973579412535e-06,28.9,24.8,17.2,6.15
Pi5,Llama-3.2-1B,Q3_K_L,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,2,41,4.16,8.184468529903146e-06,29.5,24.6,16.9,6.09
Pi5,Llama-3.2-1B,Q3_K_L,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,3,41,4.15,8.193335839239296e-06,29.5,25.0,17.3,6.21
Pi5,Llama-3.2-1B,Q3_K_L,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,1,256,22.92,4.148654851860138e-05,149.4,141.1,97.4,6.19
Pi5,Llama-3.2-1B,Q3_K_L,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,2,256,22.9,4.174257823787864e-05,150.3,142.5,98.7,6.25
Pi5,Llama-3.2-1B,Q3_K_L,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,3,256,22.85,4.140403190548543e-05,149.1,142.1,98.4,6.26
Pi5,Llama-3.2-1B,Q3_K_L,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,1,256,23.36,4.210966990267728e-05,151.6,147.2,101.9,6.31
Pi5,Llama-3.2-1B,Q3_K_L,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,2,256,23.32,4.205485808383175e-05,151.4,144.7,100.6,6.29
Pi5,Llama-3.2-1B,Q3_K_L,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,3,256,23.34,4.20582760270531e-05,151.4,146.8,102.1,6.3
Pi5,Llama-3.2-1B,Q3_K_L,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,1,256,22.9,4.1611057944256705e-05,149.8,140.7,97.5,6.2
Pi5,Llama-3.2-1B,Q3_K_L,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,2,256,22.94,4.161403540119841e-05,149.8,144.2,100.2,6.32
Pi5,Llama-3.2-1B,Q3_K_L,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,3,256,22.89,4.1513040548239104e-05,149.4,142.7,99.1,6.27
Pi5,Llama-3.2-1B,Q3_K_L,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,1,84,8.01,1.5109396865585642e-05,54.4,50.5,35.3,6.35
Pi5,Llama-3.2-1B,Q3_K_L,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,2,84,8.0,1.559589429904657e-05,56.1,50.1,34.9,6.3
Pi5,Llama-3.2-1B,Q3_K_L,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,3,84,8.06,1.529722498183813e-05,55.1,50.4,35.1,6.27
Pi5,Llama-3.2-1B,Q3_K_L,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,1,28,2.93,6.4045359427057084e-06,23.1,17.2,11.7,5.92
Pi5,Llama-3.2-1B,Q3_K_L,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,2,28,2.93,6.406113483103736e-06,23.1,18.2,12.7,6.3
Pi5,Llama-3.2-1B,Q3_K_L,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,3,28,2.91,6.31615467893973e-06,22.7,17.7,12.3,6.3
Pi5,Llama-3.2-1B,Q3_K_L,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,1,71,6.79,1.340941924505574e-05,48.3,42.0,29.4,6.38
Pi5,Llama-3.2-1B,Q3_K_L,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,2,71,6.79,1.3382765691305524e-05,48.2,41.8,29.3,6.34
Pi5,Llama-3.2-1B,Q3_K_L,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,3,71,6.8,1.340250341468108e-05,48.2,41.9,29.3,6.28
Pi5,Llama-3.2-1B,Q3_K_L,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,1,256,22.97,4.168323292346991e-05,150.1,141.7,98.1,6.25
Pi5,Llama-3.2-1B,Q3_K_L,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,2,256,22.97,4.176774722083029e-05,150.4,142.2,98.4,6.21
Pi5,Llama-3.2-1B,Q3_K_L,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,3,256,22.98,4.1724577407387923e-05,150.2,142.4,98.5,6.21
Pi5,Llama-3.2-1B,Q3_K_L,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,1,256,22.92,4.1529083059208025e-05,149.5,142.9,99.2,6.29
Pi5,Llama-3.2-1B,Q3_K_L,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,2,256,22.9,4.156041803598205e-05,149.6,141.4,97.6,6.2
Pi5,Llama-3.2-1B,Q3_K_L,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,3,256,22.91,4.146523559465775e-05,149.3,144.1,100.1,6.34
Pi5,Llama-3.2-1B,Q3_K_L,Describe the concept of artificial intelligence in your own words.,moyen,66,256,1,256,22.81,4.148677570447771e-05,149.4,142.3,98.7,6.25
Pi5,Llama-3.2-1B,Q3_K_L,Describe the concept of artificial intelligence in your own words.,moyen,66,256,2,256,22.81,4.139641253554461e-05,149.0,140.0,96.2,6.17
Pi5,Llama-3.2-1B,Q3_K_L,Describe the concept of artificial intelligence in your own words.,moyen,66,256,3,256,22.77,4.136323224886606e-05,148.9,142.7,99.2,6.3
Pi5,Llama-3.2-1B,Q3_K_L,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,1,221,19.85,3.6110209936771057e-05,130.0,122.7,84.7,6.24
Pi5,Llama-3.2-1B,Q3_K_L,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,2,221,19.85,3.6136751558188995e-05,130.1,122.5,84.4,6.18
Pi5,Llama-3.2-1B,Q3_K_L,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,3,221,19.83,3.6129019013535245e-05,130.1,122.3,84.3,6.23
Pi5,Llama-3.2-1B,Q3_K_L,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,1,256,23.41,4.2290182631193944e-05,152.2,147.0,102.1,6.29
Pi5,Llama-3.2-1B,Q3_K_L,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,2,256,23.44,4.254792029918339e-05,153.2,148.4,103.5,6.34
Pi5,Llama-3.2-1B,Q3_K_L,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,3,256,23.43,4.2378996769622936e-05,152.6,145.9,101.6,6.26
Pi5,Llama-3.2-1B,Q3_K_L,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,1,256,23.71,4.3806112704431556e-05,157.7,148.9,103.6,6.29
Pi5,Llama-3.2-1B,Q3_K_L,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,2,256,23.69,4.3574089715906084e-05,156.9,147.6,102.4,6.24
Pi5,Llama-3.2-1B,Q3_K_L,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,3,256,23.68,4.3650135515765334e-05,157.1,146.0,101.5,6.23
Pi5,Llama-3.2-1B,Q3_K_L,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,1,256,23.21,4.1785695223571583e-05,150.4,143.6,99.3,6.23
Pi5,Llama-3.2-1B,Q3_K_L,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,2,256,23.2,4.1791180369890377e-05,150.4,144.0,99.9,6.23
Pi5,Llama-3.2-1B,Q3_K_L,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,3,256,23.26,4.179820202165096e-05,150.5,143.6,99.6,6.21
Pi5,Llama-3.2-1B,Q3_K_L,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,1,256,23.57,4.2908890881202966e-05,154.5,148.7,103.8,6.32
Pi5,Llama-3.2-1B,Q3_K_L,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,2,256,23.52,4.271910857701957e-05,153.8,146.3,101.7,6.25
Pi5,Llama-3.2-1B,Q3_K_L,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,3,256,23.55,4.2868096816258756e-05,154.3,147.9,103.3,6.32
Pi5,Llama-3.2-1B,Q3_K_L,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,1,134,12.79,2.419168808152369e-05,87.1,80.2,56.6,6.43
Pi5,Llama-3.2-1B,Q3_K_L,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,2,134,12.77,2.419117701990286e-05,87.1,78.2,54.4,6.2
Pi5,Llama-3.2-1B,Q3_K_L,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,3,134,12.74,2.4146816826163303e-05,86.9,78.2,54.5,6.27
Pi5,Llama-3.2-1B,Q3_K_L,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,1,256,23.25,4.187133476257339e-05,150.7,144.4,99.9,6.24
Pi5,Llama-3.2-1B,Q3_K_L,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,2,256,23.21,4.1754215955275466e-05,150.3,142.0,97.7,6.17
Pi5,Llama-3.2-1B,Q3_K_L,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,3,256,23.28,4.197650750957546e-05,151.1,143.5,99.0,6.2
Pi5,Llama-3.2-1B,Q3_K_L,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,1,256,23.28,4.1965879584909596e-05,151.1,144.4,100.2,6.23
Pi5,Llama-3.2-1B,Q3_K_L,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,2,256,23.32,4.209800386089228e-05,151.6,144.4,100.4,6.26
Pi5,Llama-3.2-1B,Q3_K_L,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,3,256,23.27,4.198609083762643e-05,151.1,144.2,100.0,6.24
Pi5,Llama-3.2-1B,Q3_K_L,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,1,221,20.5,3.754742197017453e-05,135.2,126.8,88.5,6.26
Pi5,Llama-3.2-1B,Q3_K_L,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,2,221,20.52,3.766248813910674e-05,135.6,129.0,90.2,6.34
Pi5,Llama-3.2-1B,Q3_K_L,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,3,221,20.51,3.7618246420549206e-05,135.4,126.8,88.0,6.22
Pi5,Llama-3.2-1B,Q3_K_L,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,1,256,23.46,4.2370273041103354e-05,152.5,146.2,101.7,6.26
Pi5,Llama-3.2-1B,Q3_K_L,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,2,256,23.46,4.2309579938063925e-05,152.3,144.2,99.7,6.18
Pi5,Llama-3.2-1B,Q3_K_L,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,3,256,23.47,4.2541293665870814e-05,153.1,146.6,102.0,6.26
Pi5,Llama-3.2-1B,Q3_K_L,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,1,256,23.66,4.353619092330735e-05,156.7,146.4,101.6,6.22
Pi5,Llama-3.2-1B,Q3_K_L,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,2,256,23.57,4.3149595550241775e-05,155.3,146.4,101.8,6.25
Pi5,Llama-3.2-1B,Q3_K_L,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,3,256,23.59,4.31177402207195e-05,155.2,147.7,103.0,6.31
Pi5,Llama-3.2-1B,Q3_K_L,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,1,256,23.74,4.386631922975355e-05,157.9,145.8,100.7,6.17
Pi5,Llama-3.2-1B,Q3_K_L,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,2,256,23.67,4.342321135602192e-05,156.3,148.1,103.1,6.28
Pi5,Llama-3.2-1B,Q3_K_L,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,3,256,23.76,4.3845566422536815e-05,157.8,146.6,101.5,6.2
Pi5,Llama-3.2-1B,Q3_K_L,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,1,256,24.98,5.099347891312049e-05,183.6,157.9,110.5,6.33
Pi5,Llama-3.2-1B,Q3_K_L,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,2,256,24.98,5.1205652688282e-05,184.3,160.7,113.6,6.5
